"Worker ID","ImageOnly #1: ID","ImageOnly #1: Emotions","ImageOnly #1: Other Emotions","ImageOnly #2: ID","ImageOnly #2: Emotions","ImageOnly #2: Other Emotions","ImageOnly #3: ID","ImageOnly #3: Emotions","ImageOnly #3: Other Emotions","ImageOnly #4: ID","ImageOnly #4: Emotions","ImageOnly #4: Other Emotions","ImageOnly #5: ID","ImageOnly #5: Emotions","ImageOnly #5: Other Emotions","TitleOnly #1: ID","TitleOnly #1: Emotions","TitleOnly #1: Other Emotions","TitleOnly #2: ID","TitleOnly #2: Emotions","TitleOnly #2: Other Emotions","TitleOnly #3: ID","TitleOnly #3: Emotions","TitleOnly #3: Other Emotions","TitleOnly #4: ID","TitleOnly #4: Emotions","TitleOnly #4: Other Emotions","TitleOnly #5: ID","TitleOnly #5: Emotions","TitleOnly #5: Other Emotions","Art (image+title) #1: ID","Art (image+title) #1: Emotions","Art (image+title) #1: Other Emotions","Art (image+title) #1: Is painting","Art (image+title) #1: Face/body","Art (image+title) #1: Art rating","Art (image+title) #2: ID","Art (image+title) #2: Emotions","Art (image+title) #2: Other Emotions","Art (image+title) #2: Is painting","Art (image+title) #2: Face/body","Art (image+title) #2: Art rating","Art (image+title) #3: ID","Art (image+title) #3: Emotions","Art (image+title) #3: Other Emotions","Art (image+title) #3: Is painting","Art (image+title) #3: Face/body","Art (image+title) #3: Art rating","Art (image+title) #4: ID","Art (image+title) #4: Emotions","Art (image+title) #4: Other Emotions","Art (image+title) #4: Is painting","Art (image+title) #4: Face/body","Art (image+title) #4: Art rating","Art (image+title) #5: ID","Art (image+title) #5: Emotions","Art (image+title) #5: Other Emotions","Art (image+title) #5: Is painting","Art (image+title) #5: Face/body","Art (image+title) #5: Art rating"
worker_8,57728415edc2cb3880fca3d5,"trust
gratitude
happiness
love
anticipation
surprise",,57728562edc2cb388000f49a,"trust
anger
disgust
disagreeableness
anticipation
surprise",,5772845cedc2cb3880fdbb71,"trust
anticipation
surprise",,57728715edc2cb3880062bee,"trust
gratitude
anticipation
surprise",,577289a7edc2cb38800e760c,"trust
love
anticipation
surprise",,5772845cedc2cb3880fdbb71,"anticipation
surprise",,57728715edc2cb3880062bee,"trust
anticipation
surprise",,57728415edc2cb3880fca3d5,"trust
love
anticipation
surprise",,57728562edc2cb388000f49a,"trust
arrogance
disagreeableness
anticipation
surprise",,577289a7edc2cb38800e760c,"trust
love
anticipation
surprise",,57728715edc2cb3880062bee,"trust
anticipation
surprise",,yes,none,1,57728415edc2cb3880fca3d5,"trust
love
anticipation
surprise",,yes,"face
body",2,5772845cedc2cb3880fdbb71,"trust
anticipation
surprise",,yes,"face
body",2,577289a7edc2cb38800e760c,"trust
love
anticipation
surprise",,yes,"face
body",2,57728562edc2cb388000f49a,"trust
arrogance
disagreeableness
anticipation
surprise",,no,"face
body",3
worker_55,57728415edc2cb3880fca3d5,trust,,57728562edc2cb388000f49a,trust,,5772845cedc2cb3880fdbb71,surprise,,57728715edc2cb3880062bee,surprise,,577289a7edc2cb38800e760c,happiness,,5772845cedc2cb3880fdbb71,surprise,,57728715edc2cb3880062bee,anticipation,,57728415edc2cb3880fca3d5,happiness,,57728562edc2cb388000f49a,anticipation,,577289a7edc2cb38800e760c,love,,57728715edc2cb3880062bee,anticipation,,yes,none,-2,57728415edc2cb3880fca3d5,trust,,yes,"face
body",3,5772845cedc2cb3880fdbb71,surprise,,yes,none,-2,577289a7edc2cb38800e760c,trust,,yes,"face
body",1,57728562edc2cb388000f49a,trust,,no,"face
body",3
worker_254,57728415edc2cb3880fca3d5,surprise,,57728562edc2cb388000f49a,arrogance,,5772845cedc2cb3880fdbb71,shame,,57728715edc2cb3880062bee,surprise,,577289a7edc2cb38800e760c,fear,,5772845cedc2cb3880fdbb71,anticipation,,57728715edc2cb3880062bee,optimism,,57728415edc2cb3880fca3d5,love,,57728562edc2cb388000f49a,optimism,,577289a7edc2cb38800e760c,trust,,57728715edc2cb3880062bee,"optimism
anticipation
surprise",,yes,none,1,57728415edc2cb3880fca3d5,surprise,,yes,"face
body",-1,5772845cedc2cb3880fdbb71,shame,,yes,none,-2,577289a7edc2cb38800e760c,fear,,yes,"face
body",-2,57728562edc2cb388000f49a,shyness,,no,"face
body",0
worker_36,57728415edc2cb3880fca3d5,disgust,,57728562edc2cb388000f49a,arrogance,,5772845cedc2cb3880fdbb71,"anticipation
surprise",,57728715edc2cb3880062bee,"anticipation
surprise",,577289a7edc2cb38800e760c,"trust
gratitude
agreeableness",,5772845cedc2cb3880fdbb71,anticipation,,57728715edc2cb3880062bee,optimism,,57728415edc2cb3880fca3d5,optimism,,57728562edc2cb388000f49a,"optimism
agreeableness",,577289a7edc2cb38800e760c,"love
anticipation",,57728715edc2cb3880062bee,"anticipation
surprise",,yes,none,0,57728415edc2cb3880fca3d5,disgust,,yes,"face
body",0,5772845cedc2cb3880fdbb71,"anticipation
surprise",,yes,none,0,577289a7edc2cb38800e760c,"trust
gratitude
love
agreeableness",,yes,"face
body",1,57728562edc2cb388000f49a,arrogance,,no,"face
body",-1
worker_59,57728415edc2cb3880fca3d5,"trust
humility",,57728562edc2cb388000f49a,"trust
gratitude",,5772845cedc2cb3880fdbb71,"happiness
love
optimism",,57728715edc2cb3880062bee,"happiness
optimism",,577289a7edc2cb38800e760c,"trust
gratitude
love",,5772845cedc2cb3880fdbb71,"happiness
optimism",,57728715edc2cb3880062bee,"happiness
optimism",,57728415edc2cb3880fca3d5,"trust
gratitude",,57728562edc2cb388000f49a,"trust
gratitude",,577289a7edc2cb38800e760c,"trust
humility",,57728715edc2cb3880062bee,"happiness
optimism",,yes,none,-1,57728415edc2cb3880fca3d5,"trust
humility",,yes,"face
body",3,5772845cedc2cb3880fdbb71,"humility
optimism",,yes,body,3,577289a7edc2cb38800e760c,"trust
gratitude",,yes,"face
body",3,57728562edc2cb388000f49a,"trust
gratitude
humility",,no,"face
body",3
worker_105,57728415edc2cb3880fca3d5,"disgust
fear",,57728562edc2cb388000f49a,"trust
surprise",,5772845cedc2cb3880fdbb71,anticipation,,57728715edc2cb3880062bee,happiness,,577289a7edc2cb38800e760c,happiness,,5772845cedc2cb3880fdbb71,anticipation,,57728715edc2cb3880062bee,anticipation,,57728415edc2cb3880fca3d5,happiness,,57728562edc2cb388000f49a,arrogance,,577289a7edc2cb38800e760c,disgust,,57728715edc2cb3880062bee,"happiness
anticipation
surprise",,yes,none,2,57728415edc2cb3880fca3d5,"disgust
fear",,yes,"face
body",-3,5772845cedc2cb3880fdbb71,"anger
anticipation",,yes,none,-3,577289a7edc2cb38800e760c,happiness,,yes,"face
body",1,57728562edc2cb388000f49a,"trust
arrogance
surprise",,no,"face
body",2
worker_43,57728415edc2cb3880fca3d5,trust,,57728562edc2cb388000f49a,trust,,5772845cedc2cb3880fdbb71,"fear
sadness",,57728715edc2cb3880062bee,"anticipation
surprise",,577289a7edc2cb38800e760c,"trust
happiness",,5772845cedc2cb3880fdbb71,other,ol,57728715edc2cb3880062bee,"anticipation
surprise",,57728415edc2cb3880fca3d5,trust,,57728562edc2cb388000f49a,"anticipation
surprise",,577289a7edc2cb38800e760c,trust,,57728715edc2cb3880062bee,"anticipation
surprise",,yes,none,1,57728415edc2cb3880fca3d5,"trust
happiness
optimism",,yes,"face
body",2,5772845cedc2cb3880fdbb71,"disgust
fear",,yes,none,-2,577289a7edc2cb38800e760c,"trust
happiness",,yes,"face
body",1,57728562edc2cb388000f49a,trust,,no,"face
body",1
worker_94,57728415edc2cb3880fca3d5,gratitude,,57728562edc2cb388000f49a,trust,,5772845cedc2cb3880fdbb71,regret,,57728715edc2cb3880062bee,surprise,,577289a7edc2cb38800e760c,love,,5772845cedc2cb3880fdbb71,other,n,57728715edc2cb3880062bee,other,n,57728415edc2cb3880fca3d5,happiness,,57728562edc2cb388000f49a,trust,,577289a7edc2cb38800e760c,other,n,57728715edc2cb3880062bee,surprise,,yes,none,0,57728415edc2cb3880fca3d5,happiness,,yes,"face
body",2,5772845cedc2cb3880fdbb71,pessimism,,yes,none,-2,577289a7edc2cb38800e760c,love,,yes,"face
body",2,57728562edc2cb388000f49a,trust,,no,"face
body",1
worker_53,57728415edc2cb3880fca3d5,trust,,57728562edc2cb388000f49a,trust,,5772845cedc2cb3880fdbb71,surprise,,57728715edc2cb3880062bee,surprise,,577289a7edc2cb38800e760c,love,,5772845cedc2cb3880fdbb71,anticipation,,57728715edc2cb3880062bee,optimism,,57728415edc2cb3880fca3d5,love,,57728562edc2cb388000f49a,trust,,577289a7edc2cb38800e760c,love,,57728715edc2cb3880062bee,surprise,,yes,none,1,57728415edc2cb3880fca3d5,trust,,yes,"face
body",3,5772845cedc2cb3880fdbb71,anticipation,,yes,none,1,577289a7edc2cb38800e760c,love,,yes,"face
body",3,57728562edc2cb388000f49a,trust,,no,"face
body",3
worker_67,57727d40edc2cb3880e72749,"happiness
love
pessimism
agreeableness",,57727f04edc2cb3880ecceba,"optimism
sadness
surprise",,577287ccedc2cb3880082b03,"trust
humility
pessimism
shyness",,577287aeedc2cb388007fb59,"optimism
fear
surprise",,5772875aedc2cb388006dafa,"humility
love
fear
disagreeableness",,57727f04edc2cb3880ecceba,"humility
fear
pessimism
disagreeableness",,5772875aedc2cb388006dafa,"gratitude
love
fear
pessimism
anticipation",,577287ccedc2cb3880082b03,"trust
happiness
disgust
pessimism
anticipation",,577287aeedc2cb388007fb59,"gratitude
happiness
fear
sadness
anticipation
surprise",,57727d40edc2cb3880e72749,"humility
happiness
disagreeableness
surprise",,5772875aedc2cb388006dafa,"gratitude
disgust
anticipation",,no,body,2,57727d40edc2cb3880e72749,"happiness
sadness
shyness",,yes,face,3,57727f04edc2cb3880ecceba,"humility
arrogance
anticipation",,yes,none,0,577287ccedc2cb3880082b03,"humility
regret
sadness
shyness",,yes,body,1,577287aeedc2cb388007fb59,"trust
arrogance
anticipation",,yes,none,-3
worker_66,57727d40edc2cb3880e72749,optimism,,57727f04edc2cb3880ecceba,disgust,,577287ccedc2cb3880082b03,optimism,,577287aeedc2cb388007fb59,"love
optimism
anger",,5772875aedc2cb388006dafa,"trust
anticipation
surprise",,57727f04edc2cb3880ecceba,"anticipation
surprise",,5772875aedc2cb388006dafa,anticipation,,577287ccedc2cb3880082b03,anticipation,,577287aeedc2cb388007fb59,anticipation,,57727d40edc2cb3880e72749,anticipation,,5772875aedc2cb388006dafa,"trust
anticipation
surprise",,no,body,3,57727d40edc2cb3880e72749,happiness,,yes,body,1,57727f04edc2cb3880ecceba,regret,,no,none,-2,577287ccedc2cb3880082b03,optimism,,yes,body,0,577287aeedc2cb388007fb59,"happiness
optimism",,yes,none,2
worker_255,57727d40edc2cb3880e72749,agreeableness,,57727f04edc2cb3880ecceba,anticipation,,577287ccedc2cb3880082b03,"gratitude
shyness",,577287aeedc2cb388007fb59,surprise,,5772875aedc2cb388006dafa,"love
surprise",,57727f04edc2cb3880ecceba,anticipation,,5772875aedc2cb388006dafa,love,,577287ccedc2cb3880082b03,"humility
shyness",,577287aeedc2cb388007fb59,surprise,,57727d40edc2cb3880e72749,"humility
agreeableness",,5772875aedc2cb388006dafa,"love
surprise",,yes,body,1,57727d40edc2cb3880e72749,"humility
agreeableness",,yes,"face
body",1,57727f04edc2cb3880ecceba,anticipation,,no,none,2,577287ccedc2cb3880082b03,"humility
shyness",,yes,body,-1,577287aeedc2cb388007fb59,surprise,,yes,none,-3
worker_21,57727d40edc2cb3880e72749,gratitude,,57727f04edc2cb3880ecceba,happiness,,577287ccedc2cb3880082b03,optimism,,577287aeedc2cb388007fb59,optimism,,5772875aedc2cb388006dafa,happiness,,57727f04edc2cb3880ecceba,trust,,5772875aedc2cb388006dafa,fear,,577287ccedc2cb3880082b03,humility,,577287aeedc2cb388007fb59,gratitude,,57727d40edc2cb3880e72749,optimism,,5772875aedc2cb388006dafa,optimism,,yes,body,1,57727d40edc2cb3880e72749,happiness,,yes,"face
body",1,57727f04edc2cb3880ecceba,optimism,,yes,none,1,577287ccedc2cb3880082b03,sadness,,yes,"face
body",0,577287aeedc2cb388007fb59,optimism,,yes,none,1
worker_173,57727d40edc2cb3880e72749,happiness,,57727f04edc2cb3880ecceba,"disagreeableness
surprise",,577287ccedc2cb3880082b03,"humility
happiness",,577287aeedc2cb388007fb59,surprise,,5772875aedc2cb388006dafa,surprise,,57727f04edc2cb3880ecceba,anger,,5772875aedc2cb388006dafa,humility,,577287ccedc2cb3880082b03,"humility
happiness
love",,577287aeedc2cb388007fb59,optimism,,57727d40edc2cb3880e72749,happiness,,5772875aedc2cb388006dafa,surprise,,no,body,0,57727d40edc2cb3880e72749,"humility
happiness",,yes,"face
body",2,57727f04edc2cb3880ecceba,"disagreeableness
surprise",,yes,none,3,577287ccedc2cb3880082b03,"humility
happiness
love",,yes,body,-1,577287aeedc2cb388007fb59,fear,,yes,none,3
worker_20,57727d40edc2cb3880e72749,"humility
happiness",,57727f04edc2cb3880ecceba,anticipation,,577287ccedc2cb3880082b03,humility,,577287aeedc2cb388007fb59,happiness,,5772875aedc2cb388006dafa,surprise,,57727f04edc2cb3880ecceba,disagreeableness,,5772875aedc2cb388006dafa,anticipation,,577287ccedc2cb3880082b03,"optimism
agreeableness",,577287aeedc2cb388007fb59,anticipation,,57727d40edc2cb3880e72749,humility,,5772875aedc2cb388006dafa,surprise,,yes,none,-2,57727d40edc2cb3880e72749,humility,,yes,"face
body",3,57727f04edc2cb3880ecceba,disagreeableness,,no,none,1,577287ccedc2cb3880082b03,humility,,yes,body,2,577287aeedc2cb388007fb59,agreeableness,,yes,none,1
worker_19,57727d40edc2cb3880e72749,happiness,,57727f04edc2cb3880ecceba,other,n,577287ccedc2cb3880082b03,happiness,,577287aeedc2cb388007fb59,love,,5772875aedc2cb388006dafa,other,n,57727f04edc2cb3880ecceba,other,n,5772875aedc2cb388006dafa,other,n,577287ccedc2cb3880082b03,other,n,577287aeedc2cb388007fb59,other,n,57727d40edc2cb3880e72749,happiness,,5772875aedc2cb388006dafa,other,n,no,body,-2,57727d40edc2cb3880e72749,happiness,,yes,"face
body",2,57727f04edc2cb3880ecceba,other,n,yes,none,-1,577287ccedc2cb3880082b03,happiness,,yes,body,-1,577287aeedc2cb388007fb59,optimism,,yes,none,0
worker_3,57727d40edc2cb3880e72749,happiness,,57727f04edc2cb3880ecceba,disgust,,577287ccedc2cb3880082b03,happiness,,577287aeedc2cb388007fb59,optimism,,5772875aedc2cb388006dafa,disgust,,57727f04edc2cb3880ecceba,anticipation,,5772875aedc2cb388006dafa,"happiness
anticipation",,577287ccedc2cb3880082b03,happiness,,577287aeedc2cb388007fb59,anticipation,,57727d40edc2cb3880e72749,happiness,,5772875aedc2cb388006dafa,"happiness
anticipation",,no,body,0,57727d40edc2cb3880e72749,happiness,,yes,body,1,57727f04edc2cb3880ecceba,disgust,,yes,none,0,577287ccedc2cb3880082b03,"happiness
anticipation",,yes,body,1,577287aeedc2cb388007fb59,optimism,,yes,none,0
worker_92,57727d40edc2cb3880e72749,"arrogance
agreeableness",,57727f04edc2cb3880ecceba,"happiness
anticipation",,577287ccedc2cb3880082b03,"sadness
shame",,577287aeedc2cb388007fb59,"anticipation
surprise",,5772875aedc2cb388006dafa,"anticipation
surprise",,57727f04edc2cb3880ecceba,"optimism
agreeableness",,5772875aedc2cb388006dafa,"anticipation
surprise",,577287ccedc2cb3880082b03,anticipation,,577287aeedc2cb388007fb59,surprise,,57727d40edc2cb3880e72749,"happiness
agreeableness",,5772875aedc2cb388006dafa,"optimism
anticipation",,no,body,1,57727d40edc2cb3880e72749,"trust
happiness
arrogance
agreeableness",,yes,"face
body",3,57727f04edc2cb3880ecceba,"happiness
anticipation",,yes,none,2,577287ccedc2cb3880082b03,"sadness
shame
agreeableness",,yes,body,2,577287aeedc2cb388007fb59,"anticipation
surprise",,yes,none,2
worker_154,57727d40edc2cb3880e72749,happiness,,57727f04edc2cb3880ecceba,anger,,577287ccedc2cb3880082b03,"happiness
anticipation
surprise",,577287aeedc2cb388007fb59,anger,,5772875aedc2cb388006dafa,"disgust
surprise",,57727f04edc2cb3880ecceba,"anger
anticipation",,5772875aedc2cb388006dafa,anticipation,,577287ccedc2cb3880082b03,anticipation,,577287aeedc2cb388007fb59,disgust,,57727d40edc2cb3880e72749,happiness,,5772875aedc2cb388006dafa,"disgust
surprise",,yes,body,-3,57727d40edc2cb3880e72749,"humility
happiness",,yes,"face
body",2,57727f04edc2cb3880ecceba,anger,,yes,"face
body",-3,577287ccedc2cb3880082b03,"happiness
anticipation",,yes,body,1,577287aeedc2cb388007fb59,"anger
surprise",,yes,none,-2
worker_72,57727d40edc2cb3880e72749,happiness,,57727f04edc2cb3880ecceba,surprise,,577287ccedc2cb3880082b03,love,,577287aeedc2cb388007fb59,surprise,,5772875aedc2cb388006dafa,surprise,,57727f04edc2cb3880ecceba,surprise,,5772875aedc2cb388006dafa,surprise,,577287ccedc2cb3880082b03,love,,577287aeedc2cb388007fb59,surprise,,57727d40edc2cb3880e72749,happiness,,5772875aedc2cb388006dafa,surprise,,yes,body,1,57727d40edc2cb3880e72749,happiness,,yes,"face
body",2,57727f04edc2cb3880ecceba,surprise,,yes,none,2,577287ccedc2cb3880082b03,love,,yes,face,2,577287aeedc2cb388007fb59,surprise,,yes,none,1
worker_253,57727d40edc2cb3880e72749,"disgust
pessimism
regret
disagreeableness
anticipation",,57727f04edc2cb3880ecceba,"arrogance
fear
pessimism
regret
disagreeableness",,577287ccedc2cb3880082b03,"humility
disgust
pessimism
sadness
shame
anticipation",,577287aeedc2cb388007fb59,"trust
happiness
optimism
agreeableness
surprise",,5772875aedc2cb388006dafa,"disgust
pessimism
disagreeableness
shyness",,57727f04edc2cb3880ecceba,"pessimism
disagreeableness",,5772875aedc2cb388006dafa,"arrogance
disgust
anticipation",,577287ccedc2cb3880082b03,"trust
gratitude
happiness
optimism
anticipation
shyness",,577287aeedc2cb388007fb59,"optimism
anticipation",,57727d40edc2cb3880e72749,"trust
humility
happiness
optimism
agreeableness",,5772875aedc2cb388006dafa,"disgust
regret
disagreeableness",,yes,body,-1,57727d40edc2cb3880e72749,"trust
gratitude
optimism
surprise",,yes,face,1,57727f04edc2cb3880ecceba,"pessimism
regret
sadness
disagreeableness
shyness",,no,none,-2,577287ccedc2cb3880082b03,"gratitude
humility
optimism
fear
anticipation
surprise",,yes,body,-1,577287aeedc2cb388007fb59,"trust
gratitude
optimism
agreeableness",,yes,none,1
worker_114,57727d40edc2cb3880e72749,humility,,57727f04edc2cb3880ecceba,surprise,,577287ccedc2cb3880082b03,"humility
love",,577287aeedc2cb388007fb59,"anticipation
surprise",,5772875aedc2cb388006dafa,surprise,,57727f04edc2cb3880ecceba,surprise,,5772875aedc2cb388006dafa,surprise,,577287ccedc2cb3880082b03,"humility
love",,577287aeedc2cb388007fb59,"anticipation
surprise",,57727d40edc2cb3880e72749,humility,,5772875aedc2cb388006dafa,surprise,,no,none,2,57727d40edc2cb3880e72749,humility,,yes,body,2,57727f04edc2cb3880ecceba,surprise,,yes,none,2,577287ccedc2cb3880082b03,"humility
love",,yes,body,2,577287aeedc2cb388007fb59,"anticipation
surprise",,yes,none,3
worker_162,57727d40edc2cb3880e72749,"trust
gratitude
humility",,57727f04edc2cb3880ecceba,"humility
optimism",,577287ccedc2cb3880082b03,"regret
shame
shyness",,577287aeedc2cb388007fb59,"humility
disagreeableness",,5772875aedc2cb388006dafa,"trust
gratitude
humility",,57727f04edc2cb3880ecceba,"anticipation
surprise",,5772875aedc2cb388006dafa,"gratitude
humility",,577287ccedc2cb3880082b03,"regret
sadness
shame",,577287aeedc2cb388007fb59,"anticipation
surprise",,57727d40edc2cb3880e72749,"gratitude
happiness",,5772875aedc2cb388006dafa,"trust
humility",,yes,body,1,57727d40edc2cb3880e72749,"gratitude
humility
happiness",,yes,"face
body",2,57727f04edc2cb3880ecceba,"humility
optimism",,yes,none,1,577287ccedc2cb3880082b03,"regret
sadness
shame",,yes,body,0,577287aeedc2cb388007fb59,humility,,yes,none,-2
worker_218,57727d40edc2cb3880e72749,happiness,,57727f04edc2cb3880ecceba,surprise,,577287ccedc2cb3880082b03,love,,577287aeedc2cb388007fb59,optimism,,5772875aedc2cb388006dafa,"anticipation
surprise",,57727f04edc2cb3880ecceba,anticipation,,5772875aedc2cb388006dafa,trust,,577287ccedc2cb3880082b03,anticipation,,577287aeedc2cb388007fb59,optimism,,57727d40edc2cb3880e72749,happiness,,5772875aedc2cb388006dafa,surprise,,yes,body,1,57727d40edc2cb3880e72749,happiness,,yes,"face
body",3,57727f04edc2cb3880ecceba,surprise,,yes,none,1,577287ccedc2cb3880082b03,love,,yes,body,2,577287aeedc2cb388007fb59,"happiness
optimism",,yes,none,2
worker_69,57727d40edc2cb3880e72749,"happiness
anticipation",,57727f04edc2cb3880ecceba,"disagreeableness
surprise",,577287ccedc2cb3880082b03,sadness,,577287aeedc2cb388007fb59,optimism,,5772875aedc2cb388006dafa,"arrogance
surprise",,57727f04edc2cb3880ecceba,optimism,,5772875aedc2cb388006dafa,humility,,577287ccedc2cb3880082b03,humility,,577287aeedc2cb388007fb59,anticipation,,57727d40edc2cb3880e72749,"gratitude
happiness",,5772875aedc2cb388006dafa,optimism,,yes,body,-2,57727d40edc2cb3880e72749,"happiness
love
optimism",,yes,"face
body",1,57727f04edc2cb3880ecceba,surprise,,yes,none,-2,577287ccedc2cb3880082b03,"humility
sadness",,yes,body,-2,577287aeedc2cb388007fb59,optimism,,yes,none,0
worker_131,57727d40edc2cb3880e72749,sadness,,57727f04edc2cb3880ecceba,surprise,,577287ccedc2cb3880082b03,happiness,,577287aeedc2cb388007fb59,optimism,,5772875aedc2cb388006dafa,"happiness
arrogance",,57727f04edc2cb3880ecceba,sadness,,5772875aedc2cb388006dafa,happiness,,577287ccedc2cb3880082b03,happiness,,577287aeedc2cb388007fb59,anticipation,,57727d40edc2cb3880e72749,optimism,,5772875aedc2cb388006dafa,"happiness
arrogance",,no,body,2,57727d40edc2cb3880e72749,agreeableness,,yes,"face
body",2,57727f04edc2cb3880ecceba,optimism,,yes,none,0,577287ccedc2cb3880082b03,happiness,,yes,"face
body",1,577287aeedc2cb388007fb59,optimism,,yes,none,2
worker_6,57727d40edc2cb3880e72749,"trust
humility
happiness",,57727f04edc2cb3880ecceba,disgust,,577287ccedc2cb3880082b03,humility,,577287aeedc2cb388007fb59,disgust,,5772875aedc2cb388006dafa,surprise,,57727f04edc2cb3880ecceba,disgust,,5772875aedc2cb388006dafa,anticipation,,577287ccedc2cb3880082b03,anticipation,,577287aeedc2cb388007fb59,disgust,,57727d40edc2cb3880e72749,disgust,,5772875aedc2cb388006dafa,surprise,,no,"face
body",1,57727d40edc2cb3880e72749,"humility
happiness
optimism",,yes,"face
body",1,57727f04edc2cb3880ecceba,surprise,,yes,none,0,577287ccedc2cb3880082b03,"humility
happiness",,yes,"face
body",1,577287aeedc2cb388007fb59,disgust,,yes,none,-2
worker_113,57727d40edc2cb3880e72749,optimism,,57727f04edc2cb3880ecceba,anticipation,,577287ccedc2cb3880082b03,shyness,,577287aeedc2cb388007fb59,anger,,5772875aedc2cb388006dafa,arrogance,,57727f04edc2cb3880ecceba,anticipation,,5772875aedc2cb388006dafa,anticipation,,577287ccedc2cb3880082b03,shyness,,577287aeedc2cb388007fb59,anticipation,,57727d40edc2cb3880e72749,trust,,5772875aedc2cb388006dafa,anticipation,,no,none,0,57727d40edc2cb3880e72749,optimism,,yes,face,1,57727f04edc2cb3880ecceba,anticipation,,yes,none,2,577287ccedc2cb3880082b03,shyness,,yes,body,0,577287aeedc2cb388007fb59,anger,,yes,none,-1
worker_22,57727d40edc2cb3880e72749,optimism,,57727f04edc2cb3880ecceba,humility,,577287ccedc2cb3880082b03,anticipation,,577287aeedc2cb388007fb59,anticipation,,5772875aedc2cb388006dafa,surprise,,57727f04edc2cb3880ecceba,humility,,5772875aedc2cb388006dafa,humility,,577287ccedc2cb3880082b03,anticipation,,577287aeedc2cb388007fb59,anticipation,,57727d40edc2cb3880e72749,humility,,5772875aedc2cb388006dafa,surprise,,no,body,-1,57727d40edc2cb3880e72749,optimism,,yes,face,1,57727f04edc2cb3880ecceba,humility,,yes,none,-1,577287ccedc2cb3880082b03,regret,,yes,body,0,577287aeedc2cb388007fb59,anticipation,,yes,none,0
worker_244,57727d40edc2cb3880e72749,"humility
happiness
love
anticipation",,57727f04edc2cb3880ecceba,surprise,,577287ccedc2cb3880082b03,"regret
disagreeableness",,577287aeedc2cb388007fb59,"happiness
optimism",,5772875aedc2cb388006dafa,"humility
disagreeableness",,57727f04edc2cb3880ecceba,"fear
sadness",,5772875aedc2cb388006dafa,"optimism
shyness",,577287ccedc2cb3880082b03,"humility
happiness",,577287aeedc2cb388007fb59,other,Neutral,57727d40edc2cb3880e72749,"humility
happiness
optimism",,5772875aedc2cb388006dafa,"humility
arrogance",,no,body,-1,57727d40edc2cb3880e72749,"humility
happiness
love",,yes,"face
body",3,57727f04edc2cb3880ecceba,"disagreeableness
surprise",,yes,none,0,577287ccedc2cb3880082b03,"humility
happiness",,yes,"face
body",1,577287aeedc2cb388007fb59,"happiness
optimism",,yes,none,2
worker_147,57727d40edc2cb3880e72749,humility,,57727f04edc2cb3880ecceba,humility,,577287ccedc2cb3880082b03,humility,,577287aeedc2cb388007fb59,humility,,5772875aedc2cb388006dafa,love,,57727f04edc2cb3880ecceba,optimism,,5772875aedc2cb388006dafa,optimism,,577287ccedc2cb3880082b03,happiness,,577287aeedc2cb388007fb59,humility,,57727d40edc2cb3880e72749,gratitude,,5772875aedc2cb388006dafa,"happiness
love",,no,none,2,57727d40edc2cb3880e72749,humility,,yes,face,2,57727f04edc2cb3880ecceba,trust,,yes,"face
none",2,577287ccedc2cb3880082b03,love,,no,face,2,577287aeedc2cb388007fb59,optimism,,yes,"face
none",2
worker_180,57727d40edc2cb3880e72749,"trust
humility
happiness
anticipation",,57727f04edc2cb3880ecceba,"humility
anticipation
surprise",,577287ccedc2cb3880082b03,"love
optimism",,577287aeedc2cb388007fb59,"happiness
love",,5772875aedc2cb388006dafa,anticipation,,57727f04edc2cb3880ecceba,"fear
anticipation",,5772875aedc2cb388006dafa,"anticipation
surprise",,577287ccedc2cb3880082b03,anticipation,,577287aeedc2cb388007fb59,"humility
happiness",,57727d40edc2cb3880e72749,"trust
gratitude
humility
love
optimism",,5772875aedc2cb388006dafa,"gratitude
pessimism
sadness
surprise",,yes,body,-1,57727d40edc2cb3880e72749,"trust
gratitude
happiness
optimism",,yes,"face
body",2,57727f04edc2cb3880ecceba,"humility
anticipation
surprise",,yes,none,1,577287ccedc2cb3880082b03,"happiness
love
arrogance",,yes,"face
body",0,577287aeedc2cb388007fb59,"happiness
love
agreeableness",,yes,none,2
worker_24,57727d40edc2cb3880e72749,"humility
happiness
love
optimism",,57727f04edc2cb3880ecceba,anticipation,,577287ccedc2cb3880082b03,sadness,,577287aeedc2cb388007fb59,optimism,,5772875aedc2cb388006dafa,anticipation,,57727f04edc2cb3880ecceba,anticipation,,5772875aedc2cb388006dafa,other,n,577287ccedc2cb3880082b03,other,n,577287aeedc2cb388007fb59,anticipation,,57727d40edc2cb3880e72749,happiness,,5772875aedc2cb388006dafa,anticipation,,no,none,1,57727d40edc2cb3880e72749,"happiness
love
optimism",,yes,body,3,57727f04edc2cb3880ecceba,anticipation,,yes,none,1,577287ccedc2cb3880082b03,sadness,,yes,body,1,577287aeedc2cb388007fb59,optimism,,yes,none,2
